window_id,H_S,H_Sp,MI,P,H_f,H_b,Delta_H
215,3.8636774618281504,3.8695169224934047,3.5794525602784244,0.46286856147512384,0.29006436221498033,0.284224901549726,0.005839460665254315
216,3.940372124037267,3.9386352370452267,3.6452874948966576,0.4626582166812233,0.2933477421485686,0.29508462914060907,-0.0017368869920404428
217,3.99804391052606,4.004429228116007,3.6953010006696037,0.4617698724692822,0.30912822744640334,0.30274290985645624,0.006385317589947093
218,3.8019320166970574,3.797696086804971,3.5150486128803475,0.46252902971140886,0.2826474739246234,0.28688340381670985,-0.004235929892086432
219,3.559588364736719,3.5733051244943863,3.3089163232274346,0.4638953782533099,0.2643888012669513,0.2506720415092838,0.013716759757667507
220,3.5805822545374624,3.57120828044005,3.3219341782685623,0.4644898591509165,0.2492741021714875,0.2586480762689001,-0.009373974097412585
221,3.148439648259277,3.1235193014899156,2.9356497234387375,0.4680594606819182,0.1878695780511781,0.2127899248205396,-0.0249203467693615
222,3.350942423652246,3.3608525957860986,3.131541767427542,0.46657291504852827,0.22931082835855676,0.21940065622470417,0.00991017213385259
223,3.146270715095354,3.1405494311443443,2.9517329462965134,0.4695112755948677,0.18881648484783087,0.19453776879884055,-0.005721283951009681
224,2.7790431765786487,2.7812265833521606,2.604956589099163,0.46849464172968075,0.17626999425299816,0.17408658747948635,0.002183406773511809
225,2.6427950429644502,2.6300044712816315,2.4898256330170367,0.4722018400832444,0.14017883826459432,0.15296940994741304,-0.012790571682818719
226,1.6666483147013653,1.656204962666921,1.5884341266949047,0.47803318235975534,0.06777083597201639,0.07821418800646063,-0.010443352034444242
227,1.674767062143478,1.6774825218167413,1.5720781237587598,0.46896213554050675,0.10540439805798152,0.10268893838471826,0.002715459673263254
228,1.2758657915199696,1.2794732718247563,1.2176960378343336,0.4765301228716282,0.061777233990422786,0.05816975368563604,0.0036074803047867476
229,1.5971404147439754,1.606457167885865,1.5182785663592284,0.47392923961219563,0.08817860152663681,0.07886184838474719,0.009316753141889622
230,2.0891456824188066,2.0936450030654554,1.9700310582630007,0.47098485350933134,0.12361394480245469,0.11911462415580587,0.004499320646648819
231,1.9529141791309734,1.9565639246748896,1.866919181922944,0.47753667685349227,0.08964474275194556,0.08599499720802939,0.003649745543916172
232,2.9973745681421966,3.0150847087920276,2.8038378008143323,0.4663379279042734,0.21124690797769574,0.19353676732786473,0.017710140649831008
233,3.5636888952794408,3.580595652369744,3.302053889081765,0.46219518092519146,0.27854176328797964,0.2616350061976762,0.016906757090303426
234,3.9983232681229746,3.9979529806370016,3.6749477541406046,0.45958239057967737,0.32300522649639696,0.32337551398236997,-0.00037028748597300876
235,4.126678725986646,4.107838816888424,3.7828240898870664,0.45938624457241717,0.32501472700135725,0.34385463609957956,-0.018839909098222307
236,3.760985548270285,3.7569079943399215,3.4888945957991133,0.4640787444015564,0.2680133985408082,0.27209095247117165,-0.0040775539303634645
237,3.552469309848317,3.5535042256439566,3.3173018754896586,0.4668328497032391,0.23620235015429758,0.23516743435865806,0.0010349157956395239
238,3.2551225668195407,3.2540246815370697,3.0607466180093725,0.4702223657303391,0.19327806352769716,0.19437594881016818,-0.0010978852824710117
239,3.078231396021293,3.0752162782411965,2.901667387401108,0.47155148479407233,0.17354889084008862,0.17656400862018495,-0.0030151177800963325
240,3.0709215349191683,3.0684179848859827,2.8865869935829775,0.4701787520092375,0.18183099130300562,0.1843345413361912,-0.0025035500331855864
241,2.8140705119471727,2.8210810101583963,2.6523578659633946,0.4706808424864401,0.16872314419500167,0.1617126459837781,0.00701049821122357
242,2.891574958816182,2.895523634420613,2.7317737009019942,0.47204547441001515,0.163749933518619,0.1598012579141881,0.003948675604430907
243,3.2926647752611435,3.2938736007764264,3.0831342384666782,0.4680962992158981,0.2107393623097482,0.20953053679446532,0.0012088255152828964
244,3.7042347994308122,3.7069102702672074,3.4519357631912397,0.4657763045693417,0.25497450707596725,0.25229903623957206,0.0026754708363951885
245,4.1053457786976555,4.116347078782059,3.7805244794577684,0.45982312219537885,0.3358225993242909,0.3248212992398871,0.011001300084403809
246,4.281224810510633,4.283052298796687,3.933267874292623,0.45926443342405426,0.34978442450406355,0.3479569362180097,0.0018274882860538355
247,4.2429404166047515,4.235467897260021,3.893382041203835,0.4592114341599912,0.3420858560561859,0.3495583754009166,-0.007472519344730699
248,3.8583292614510367,3.8491463031104916,3.5533716725441513,0.461029249172365,0.2957746305663407,0.30495758890688585,-0.009182958340545166
249,3.537230281628873,3.5347732584357274,3.3058647500067493,0.4674580168516928,0.22890850842897814,0.23136553162212392,-0.0024570231931457798
250,3.494361132662066,3.493040431357774,3.26244592672675,0.4669040267452255,0.23059450463102404,0.23191520593531578,-0.0013207013042917382
251,3.458615381971146,3.456708706872037,3.241041270524656,0.46867525352189643,0.21566743634738073,0.21757411144648975,-0.001906675099109023
252,3.499316327091961,3.496736697689051,3.2788852512963684,0.4686764436578871,0.2178514463926824,0.2204310757955925,-0.002579629402910122
253,3.417479939151625,3.4097338033872613,3.196369405400302,0.46818065552634136,0.21336439798695883,0.2211105337513226,-0.007746135764363782
254,3.0826112530715353,3.0726596789449996,2.8950316826133133,0.4703337537190859,0.17762799633168624,0.18757957045822193,-0.00995157412653569
255,2.843983163509702,2.835077877113261,2.6791941136530117,0.47176709221620167,0.1558837634602499,0.16478904985669063,-0.008905286396440726
256,2.1938331873925767,2.2010237547164775,2.0737119894890976,0.4718497136095494,0.1273117652273803,0.12012119790347953,0.007190567323900776
257,1.904065395824163,1.8995531016086338,1.8151908761255655,0.47722737633932144,0.08436222548306804,0.08887451969859717,-0.004512294215529122
258,1.4877141211485196,1.4865048354257342,1.4027500708273763,0.4716364502104724,0.08375476459835807,0.08496405032114351,-0.001209285722785447
259,1.8059717986589723,1.8090689626326595,1.7314751397903945,0.4789642092919995,0.07759382284226524,0.07449665886857804,0.0030971639736872003
260,1.8369430102144872,1.8426688415084191,1.7652480230857839,0.47973756315064614,0.07742081842263526,0.07169498712870337,0.005725831293931893
261,2.3029303273684114,2.3042748860431574,2.2054828397353288,0.47870297448769394,0.09879204630782867,0.09744748763308264,0.0013445586747460325
262,2.5622397116004154,2.5666157114634127,2.4329977222475043,0.4743744016075428,0.1336179892159084,0.1292419893529111,0.004375999862997304
263,2.601709738795168,2.6032144919172424,2.470550602697116,0.4746564009749217,0.13266388922012684,0.13115913609805263,0.0015047531220742094
